title,text,label,num_tokens,bart_summarize
 Beyonce Makes Powerful Statement About Police Shootings: ‘We Are Sick And Tired’ (VIDEO),"If you listen to Republicans, we live in a post-racial society. The fact that we have a black President, they say, proves that there is no racism, and to claim otherwise is racist. Of course, they ignore the unprecedented disrespect the President has had to endure. They also ignore the fact that black people, whether armed or unarmed, guilty or innocent, are far more likely to end up dead at the hands of police. Tired of the shootings, pop star Beyonc  is using her celebrity to speak out on the issue and on Black Lives Matter.The home page of Beyonc s website, which used to be standard for a musician   a list of upcoming tour dates, a promotion of her latest album, etc   now includes this simple but powerful message. She s fed up with the recent rash of police killings of innocent black men. Who can blame her? We are sick and tired of the killings of young men and women in our communities. It is up to us to take a stand and demand that they  stop killing us.  We don t need sympathy. We need everyone to respect our lives. We re going to stand up as a community and fight against anyone who believes that murder or any violent action by those who are sworn to protect us should consistently go unpunished. These robberies of lives make us feel helpless and hopeless but we have to believe that we are fighting for the rights of the next generation, for the next young men and women who believe in good. This is a human fight. No matter your race, gender, or sexual orientation. This is a fight for anyone who feels marginalized, who is struggling for freedom and human rights. This is not a plea to all police officers but toward any human being who fails to value life. The war on people of color and all minorities needs to be over. Fear is not an excuse. Hate will not win. We all have the power to channel our anger and frustration into action. We must use our voices to contact the politicians and legislators in our districts and demand social and judicial changes. While we pray for the families of Alton Sterling and Philando Castile, we will also pray for an end to this plague of injustice in our communities. Click in to contact the politicians and legislators in your area. Your voice will be heard.  Beyonc On Thursday, she also paused her concert in Glasgow, Scotland, for a moment of silence and a tribute over the killing of Alton Sterling and Philando Castile:Beyonc  takes moment during her Glasgow show for  those who lost their lives to police violence  https://t.co/peilooh3hghttps://t.co/QXNcKMXKMb  ABC News (@ABC) July 8, 2016Hopefully, the powerful words of this wonderful musician and civil rights crusader are heard, along with those of others. It s time to stop the violence.Featured image via Mike Coppola with Getty Images.",fake,611,"Beyonc is using her celebrity to speak out on the issue and on Black Lives Matter. She also paused her concert in Glasgow, Scotland, for a moment of silence and a tribute over the killing of Alton Sterling."
 President Obama BURNS Canadian Ted Cruz With Epic Joke (VIDEO)," It was a slow burn, but President Obama made the audience explode in laughter with the punchline.During a state dinner in honor of Canadian Prime Minister Justin Trudeau, President Obama delivered lighthearted remarks that included humorous shots at the Republican Party Primary race and the participants.Obama began by talking about how America and Canada are lands of opportunity and then he turned the birtherism of the GOP around and threw it right back at them in a burn Ted Cruz will feel on the campaign trail. This visit has been a celebration of the values that we share,  Obama began. We as a people are committed to the principles of equality and opportunity. The idea that if you work hard and play by the rules you can make it if you try no matter what the circumstances of your birth in both of our countries. Obama started out serious and thoughtful, setting up those in attendance for what would be a hilarious joke at Ted Cruz s expense, thus once again demonstrating his mastery of comedy. We see this in our current presidential campaign. Where else could a boy born in Calgary run for president of the United States? Here s the video via YouTube.For years, Republicans have claimed that President Obama is illegitimate because they say he wasn t born in the United States even though records clearly prove that President Obama was born in Hawaii to an American mother in 1961.But during this GOP Primary, Ted Cruz has been running for president even though he really was born in a different country, and only Donald Trump has repeatedly pointed that out throughout the race while other Republicans hypocritically remain silent.But President Obama also alluded to Trump in a separate joke, mentioning how Canada is welcoming Americans into their nation if Trump somehow wins the presidency and how our neighbors to the North refuse to build a wall to keep us out in our time of need. Where else would we see a community like Cape Breton, Nova Scotia welcoming Americans if the election does not go their way? And to the great credit of their people, Canadians from British Columbia to New Brunswick have, so far, rejected the idea of building a wall to keep out your southern neighbors. We appreciate that. We can be unruly, I know. President Obama s humor and quick wit will be sorely missed when he leaves office in 2017.Featured image via video screen capture",fake,461,"During a state dinner in Canada, President Obama made lighthearted remarks about the Republican Party Primary race and the participants. Obama started out serious and thoughtful, setting up those in attendance for what would be a hilarious joke at Ted Cruz s expense."
White House predicts Republicans will lose new challenge to healthcare law,"WASHINGTON (Reuters) - The White House said on Thursday the U.S. Department of Justice was still deciding whether to appeal a court ruling challenging President Barack Obama’s healthcare law, but a spokesman predicted Republicans ultimately would lose the fight. “This suit represents the first time in our nation’s history that Congress has been permitted to sue the executive branch over a disagreement about how to interpret a statute,” White House spokesman Josh Earnest told a briefing. “It’s unfortunate that Republicans have resorted to a taxpayer-funded lawsuit to re-fight a political fight that they keep losing,” he added. “They’ve been losing this fight for six years and they’ll lose it again.” His comments came shortly after a U.S. judge ruled on Thursday in favor of congressional Republicans who challenged the implementation of the healthcare law, arguing that the administration cannot spend funds Congress did not appropriate. ",real,197,The White House says the U.S. Department of Justice is still deciding whether to appeal. A judge ruled in favor of congressional Republicans who challenged the implementation of the healthcare law. A spokesman predicted Republicans would lose the fight.
Brazil seeks to revoke asylum of Italian ex-guerrilla convicted of murder,"BRASILIA (Reuters) - The Brazilian government told the Supreme Court on Monday that President Michel Temer has the authority to revoke the asylum status a former left-wing guerrilla convicted of murder in Italy and extradite him at his country s request. Cesare Battisti committed four murders in the 1970s when he belonged to a guerilla group called Armed Proletarians for Communism, according to the Italian government. He escaped from prison in 1981 and lived in France before fleeing to Brazil to avoid being extradited to Italy. Brazil s Supreme Court authorized Battisti s extradition in 2009, but he was not sent back to Italy because former leftist President Luiz Inacio Lula da Silva granted him refugee status on his last day in office in 2010. In a note to the top court, the government s chief lawyer Grace Mendon a argued that extradition was a political decision that only the president could make.  She reminded the court that it had approved Battisti s extradition in 2009 and asked the justices to reject a habeas corpus writ issued ten days ago by one of its members. Battisti was arrested on Oct. 4 as he tried to cross the border into Bolivia in a taxi, apparently fearing that Brazil s government was about to revoke his asylum status at Italy s request. He was freed two days later. Lula s refusal to extradite Battisti upset relations between Brazil and Italy. Temer, a center-right president who took office when Lula s handpicked successor, Dilma Rousseff, was impeached last year, decided it was time to remove that thorn.  ",real,330,Cesare Battisti committed four murders in the 1970s when he belonged to a guerilla group. He escaped from prison in 1981 and lived in France before fleeing to Brazil to avoid being extradited to Italy. Former leftist President Luiz Inacio Lula da Silva granted him refugee status on his last day in office in 2010.
"U.S. sanctions seven Iranian individuals, two entities","WASHINGTON (Reuters) - The United States on Thursday slapped sanctions on seven Iranian individuals and two entities, alleging involvement in either malicious cyber activities or enabling Tehran s ballistic missile program. The action, announced on the U.S. Treasury Department s website, freezes any assets they may hold in the United States and prohibits U.S. individuals from doing business with them. (Corrects first paragraph to say ballistic missile program, not nuclear program.) ",real,91,U.S. accuses Iran of involvement in either malicious cyber activities or enabling Tehran's ballistic missile program. Action freezes any assets they may hold in the United States and prohibits them from doing business with them.
Trump transition clears first paperwork hurdle: White House,"WASHINGTON (Reuters) - The White House said it received a signed memorandum of understanding from Vice President-elect Mike Pence on Tuesday evening, an initial step in being able to provide more detailed briefing materials to the incoming administration. “The next step is for the President-elect’s transition team to provide us with the names of the individuals they have authorized to represent their transition effort across the government,” said Brandi Hoffine a White House spokeswoman. ",real,96,The next step is for the President-elect’s transition team to provide us with the names of the individuals they have authorized to represent their transition effort.
Two ex-Trump aides head to U.S. court on charges in Russia probe,"WASHINGTON (Reuters) - Paul Manafort, who served briefly as Donald Trump’s election campaign manager, and business associate Rick Gates are expected to make their first appearances on Thursday before the U.S. judge overseeing a criminal case brought by a special counsel investigating campaign ties to Russia. Manafort, 68, and Gates, 45, who also worked on the Republican’s campaign, pleaded not guilty before a magistrate judge on Monday to a 12-count indictment, ranging from conspiracy to launder money, conspiracy against the United States and failing to register as foreign agents of Ukraine’s former pro-Russian government. Also on Thursday, former Trump campaign foreign policy adviser Carter Page is scheduled to testify to the U.S. House of Representatives Intelligence Committee behind closed doors about his dealings with Russians. Page has repeatedly denied serving as an intermediary between Trump’s campaign and Russia, which had been under U.S. economic sanctions for several years at the time of last year’s election campaign. Monday’s charges were an opening salvo by Special Counsel Robert Mueller, whose investigators are probing allegations by U.S. intelligence agencies that Russia interfered in the election to undermine Democratic candidate Hillary Clinton to help Trump. The inquiry also will determine whether or not there was any coordination between Russians and associates of the Trump campaign. The Kremlin has repeatedly denied meddling and Trump has denied potential collusion between his associates and Russia, calling the investigations a witch hunt. George Papadopoulos, another former member of the Trump campaign’s small foreign policy team, pleaded guilty to lying to the FBI and will not face trial. A lawyer for Papadopoulos declined comment. Thursday’s hearing will be the first in the courtroom of U.S. District Court Judge Amy Berman Jackson, who was appointed by former president Barack Obama and has handled a series of high-profile cases over the past few years. The 2 p.m. (1800 GMT) hearing is expected to focus on setting bail conditions. Manafort and Gates are under house arrest, released on unsecured bonds of $10 million and $5 million, respectively. Manafort, a longtime lobbyist, political consultant and lawyer, and Gates should be given stiff bail terms because of their “history of deceptive and misleading conduct”, their “significant financial resources” and the “potentially significant sentences” they face, prosecutors said in a filing Tuesday in U.S. District Court for the District of Columbia. A conviction on conspiracy to launder money alone could carry a sentence of up to 20 years in prison.  Prosecutors also said there was a risk of flight. Manafort holds three U.S. passports and frequently travels abroad. Asked about the information in the filing, Manafort spokesman Jason Maloni said on Wednesday his client “looks forward to having these allegations tried before a judge and jury.” Kevin Downing, Manafort’s lawyer, did not respond to a request for comment ahead of the hearing. It is not clear whether Gates, who was represented by a court-appointed lawyer on Monday, has retained counsel. The charges did not state any direct connections to the Trump campaign or allegations of collusion. Downing said Manafort’s work for the Ukrainians ended in 2014, two years before he joined the Trump campaign in March 2016. Manafort served as campaign manager from June to August. In Tuesday’s court filing, prosecutors said Manafort and Gates had connections to Ukrainian and Russian oligarchs.  Downing said earlier this week that there was no evidence the Trump campaign colluded with the Russian government.  ",real,726,"Manafort, Rick Gates to appear before U.S. judge on Thursday. They are accused of conspiracy to launder money and failing to register as foreign agents. Former Trump campaign foreign policy adviser Carter Page to testify. Page denies serving as an intermediary between Trump's campaign and Russia."
French minister believes banks had 'good reasons' to close National Front accounts,"PARIS (Reuters) - French Finance Minister Bruno Le Maire said on Saturday he believed the banks that closed the accounts of far-right National Front leader Marine Le Pen and her party had good reasons to do so. But Le Maire also told France Inter radio that he had asked the central Bank of France to look into whether the law had been complied with and that its governor would release his conclusions on Monday. Le Pen earlier this week accused two banks   Societe Generale and HSBC   of launching a  banking fatwa  to silence her National Front party by closing bank accounts belonging to her and her party. The banks said they had acted within regulatory requirements but declined to offer fuller explanations.  If Societe Generale closes the accounts of the National Front, and also I point out that another bank closed the personal account of Marine Le Pen, it s because it had good reasons to do so. I trust French banking institutions,  Le Maire said.  My duty as economy and finance Minister is to verify the law has been complied with. So I asked the Bank of France.... I am convinced that the law has been complied with and that these banks had good reasons to take these decisions.  Le Pen was defeated in this year s presidential election and her party fared poorly in parliamentary elections. She has accused French banks of being politically biased for not lending to her campaigns. ",real,285,French Finance Minister Bruno Le Maire says banks that closed Marine Le Pen's accounts had good reasons to do so. Le Pen earlier this week accused two banks   Societe Generale and HSBC of launching a banking fatwa to silence her National Front party. The banks said they had acted within regulatory requirements but declined to offer fuller explanations.
U.S. budget deficit to reach $600 billion in 2016: White House,"WASHINGTON (Reuters) - The U.S. budget deficit is projected to rise to $600 billion in 2016, $16 billion less than previously expected, the White House Office of Management and Budget said on Friday. In a mid-session review, the administration said the 2016 deficit is now projected to be 3.3 percent of Gross Domestic Product (GDP). ",real,76,"The U.S. budget deficit is projected to rise to $600 billion in 2016, $16 billion less than previously expected. The 2016 deficit is now projected to be 3.3 percent of Gross Domestic Product (GDP)"
U.S. lawmakers deadlock on Zika virus funds,"WASHINGTON (Reuters) - U.S. lawmakers deadlocked over funding to fight the Zika virus on Tuesday, as Senate Democrats blocked a Republican proposal they said fell short of the challenge posed by the mosquito-borne virus and hurt other health priorities. Amid political recriminations by both parties, the Republican plan to provide $1.1 billion in funding to combat Zika, which had already passed the House of Representatives, failed to get the 60 votes needed in the Senate to clear a procedural hurdle. The vote was 52 in favor and 48 against on a mostly party-line vote.  It was unclear when Congress would revisit the issue. Democrats urged bipartisan talks, and Senate Majority Leader Mitch McConnell, a Republican, said lawmakers would address the matter again sometime after the July 4 national holiday next week. Both sides warned the other that there could be a political price to pay in an election year for stalling on Zika funding, with the summer mosquito season under way and with it the threat of the virus spreading. “Here we are, in an utterly absurd position, playing political games as this public health crisis mounts here in our country,” McConnell said. The Zika virus, which has swept through the Americas and Caribbean since last fall, has been linked to thousands of cases of microcephaly, a rare birth defect, in Brazil, as well as to neurological disorders. It has been declared a global health emergency by the World Health Organization. There have not yet been any cases reported of local transmission of the Zika virus in the continental United States, but there have been 820 cases that were acquired from travel to areas with active Zika outbreaks, or through sexual transmission. There have been more than 1,800 cases of Zika infection reported in Puerto Rico, a U.S. territory in the Caribbean. Health experts expect local transmission to occur in the continental United States with warmer weather. Democrats have been urging Republicans for months to agree to Zika funding. The Republican plan would have funded mosquito control efforts by the U.S. Centers for Disease Control, as well as vaccine research by the National Institutes of Health, and money for community health centers in areas that are experiencing the highest rates of Zika transmission. But Democrats complained that Republicans locked them out of drafting the $1.1 billion funding plan, which would have made $750 million in budget cuts elsewhere. The Republican plan, rushed through the House last week, would have taken money from battling the Ebola virus as well as from funds set aside for implementing the Obamacare health insurance program in U.S. territories. The Senate last month agreed to a bipartisan bill allocating the same amount - $1.1 billion - to fight Zika, but without cutting any other programs. Democrats were especially angry that the Republican proposal that failed on Tuesday would not allow funding to go to private entities such as the women’s healthcare provider Planned Parenthood, although the Zika virus can be sexually transmitted. “I don’t know what universe (McConnell) is living in. What does he think, we’re all stupid, the American people are dumb? They’re not. They understand what’s going here,” Senate Democratic Leader Harry Reid declared after the vote. President Barack Obama, a Democrat, had vowed to veto the plan, which falls short of his $1.9 billion request, if it ever arrived on his desk. Republicans charged that the Democrats were blocking the measure mainly because it included no funding for Planned Parenthood, a non-profit group that Democrats and Republicans have been skirmishing over for years. It provides health exams, screening and contraception services to women. Republicans have previously sought to cut off all federal funding to the group, which also provides abortions. Planned Parenthood says abortions make up just three percent of its work. Republican Senator John Thune, referring to Planned Parenthood, charged on Monday that Democrats were more interested in pleasing a what he called a special interest group than in acting on Zika. U.S. health officials have concluded that Zika infections in pregnant women can cause microcephaly, a birth defect marked by small head size that can lead to severe developmental problems in babies. The WHO has said there is strong scientific consensus that Zika can also cause Guillain-Barre, a rare neurological syndrome that causes temporary paralysis in adults.  ",real,873,Senate Democrats block Republican plan to provide $1.1 billion in funding. The Republican plan failed to get the 60 votes needed to clear a procedural hurdle. The vote was 52 in favor and 48 against on a mostly party-line vote. It was unclear when Congress would revisit the issue.
Highlights: The Trump presidency on March 21 at 6:14 p.m. EDT,"(Reuters) - Highlights of the day for U.S. President Donald Trump’s administration on Tuesday: Trump goes to Capitol Hill to warn Republican lawmakers that voters could punish them if they do not approve the plan he favors to dismantle Obamacare, as pressure grows on the businessman-turned-politician to win the first major legislative battle of his presidency. Some conservatives in Washington are angry about a tweak in the Obamacare rollback bill by Republican leaders to delete a provision meant to crack down on illegal immigrants getting federal healthcare insurance coverage. Neil Gorsuch, Trump’s Supreme Court pick, pledges independence from Trump and says no one, including the president, is above the law amid concerns by Democrats that he would be beholden to the man who selected him. Secretary of State Rex Tillerson proposes new dates for a NATO meeting, the State Department says, after he initially decided to skip the talks and rebuffed the alliance’s efforts to reschedule them. Tillerson has written to Senate leaders urging the ratification of Montenegro as NATO’s newest member, saying it is “strongly in the interests of the United States.” The Trump administration is reviewing whether it will reaffirm the goal of a world without nuclear weapons, a White House aide says, referring to an aim embraced by previous presidents and required by a key arms control treaty. The Trump administration is considering sweeping sanctions aimed at cutting North Korea off from the global financial system as part of a review of measures to counter Pyongyang’s nuclear and missile threat, a U.S. official says. A North Korean diplomat says his country has nothing to fear from any U.S. move to broaden sanctions aimed at cutting it off from the global financial system and will pursue “acceleration” of its nuclear and missile programs. The Trump administration confirms it is imposing restrictions on electronic devices carried by travelers coming to the United States from 10 airports, mainly in the Middle East and North Africa, in response to unspecified terrorism threats. Italian Prime Minister Paolo Gentiloni wants to send a strong message in favor of free trade when he welcomes Trump and other world leaders in Italy in May for a G7 meeting. Canada’s government, under pressure from domestic steel firms, is expressing concern to U.S. officials about a proposed “Buy America” policy that could cause heavy Canadian job losses, sources say. ",real,486,U.S. President Donald Trump goes to Capitol Hill to warn Republican lawmakers that voters could punish them if they do not approve the plan he favors to dismantle Obamacare. Some conservatives in Washington are angry about a tweak in the Obamacare rollback bill. Secretary of State Rex Tillerson proposes new dates for a NATO meeting.
Syria producing more energy after army recaptures gas fields - ministry,"DAMASCUS (Reuters) - Syria s government has produced much more power in recent months as the army recaptured natural gas fields from militants, the electricity ministry said on Tuesday.  Bassam Darwish, head of the electricity ministry s planning unit, told Reuters that the amount of gas the petroleum ministry provided to fuel power plants has nearly doubled since last winter.   There had been a very big problem with securing fuel and we went through a difficult winter... We have seen an improvement,  Darwish said.  After the liberation of any area, the workers of the energy sector directly go in and repair facilities.  With the help of Russian air power and Iran-backed militias, the army has driven rebels from Syria s main urban centers in western Syria and marched eastwards against Islamic State. Syrian troops with their allies pushed into the oil-rich province of Deir al-Zor last month, after steady advances against Islamic State insurgents across the central and eastern desert. Several gas fields have fallen back under government control since last year.  Electricity supply has been highly restricted and irregular across various parts of the country during the six-year war. Improving it would help Syrian President Bashar al-Assad restore economic growth in territory the government controls.  Since early in Syria s multi-sided conflict, Damascus and the electricity ministry have worked with friendly states to help keep the power system running, Darwish said.  Contracts were signed with Russia, with China, with Iran... that enabled us to continue working in the past,  he said. Earlier this month, Iran signed deals with Damascus to repair and build power plants, a potentially lucrative move for Tehran that points to its deepening economic role. During the visit by Syria s electricity minister to Tehran, the two sides signed a memorandum of understanding that includes restoring a main control centre for the Syrian power grid. The deals also involve a contract to supply power to Aleppo city.  Darwish said the meeting led to  signing very important contracts  with Iranian energy company MAPNA, with strong support from the Islamic Republic.  Under the deals, Iran will make payment easy for the Syrian government, whose economy has been battered by war and Western sanctions, he said.   The contracts...are based on payment facilities from the Iranian side,  he added.  We expect very big contracts to come out of the MoU that was signed... very large numbers, always with preferential terms for the Syrian side.  Shunned by Western powers, Damascus has been looking to friendly states to play a major role in rebuilding the country.  Iran will build an oil refinery in Syria after the war ends, the head of downstream technologies at Iran s Research Institute of the Petroleum Industry was quoted as saying on Tuesday.   In January, Iran s government and entities close to its elite Revolutionary Guards signed major telecommunications and mining deals with Damascus. Since at least 2012, Iran has provided critical military support to the Damascus government, helping it regain swathes of the country. Iran experts say Tehran is now looking to reap a financial dividend. Before the war in Syria,  power cuts and blackouts were almost non-existent,  Darwish said. The government produced less than 20 billion kilowatt hour last year, down from 50 billion in 2011, he said.   It was constantly declining because of the lack of fuel,  in addition to destruction in the electric system and energy sector, including power plants and oil wells, he said. Darwish estimated that direct damages in the power sector throughout the war amounted to between $4 and 5 billion. Indirect losses resulting from the lack of electricity to various sectors, residential zones, and institutions, had reached nearly $60 billion, he said.  This shows us...the scale of the efforts that will have to be very big to restore the electric system,  which will also require very large investments, he said.   This issue is related to the availability of funding, which is currently the main obstacle,  he said. The government was doing all it could,  but the size of the damages is big.  ",real,838,The amount of gas the petroleum ministry provided to fuel power plants has nearly doubled since last winter. Electricity supply has been highly restricted and irregular across various parts of the country during the six-year war. Iran experts say Tehran is now looking to reap a financial dividend.
"Factbox: Trump on Twitter (Sept 18) - U.S. Air Force, CIA","The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy.  @realDonaldTrump : - Happy 70th Birthday @USAirForce!  [0914 EDT] - Happy 70th Birthday @CIA!  [0916 EDT] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR) ",real,110,"The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS. The opinions expressed are his own.Reuters has not edited the statements or confirmed their accuracy."
U.S. lawmakers say Trump administration still lacks clear North Korea plan,"WASHINGTON (Reuters) - U.S. lawmakers said high-profile briefings by the Trump administration on North Korea on Wednesday failed to provide the firm strategy they had hoped for dealing with what they described as a major national security threat. As a standoff escalated over the reclusive Asian nation’s development of nuclear weapons and long-range ballistic missiles, President Donald Trump welcomed all 100 members of the Senate to a highly unusual meeting at the White House complex, with Secretary of State Rex Tillerson, Secretary of Defense Jim Mattis, Director of National Intelligence Dan Coats and Marine General Joseph Dunford, chairman of the Joint Chiefs of Staff. While administration officials often travel to the Capitol to brief lawmakers on national security issues, this time the entire Senate hopped on buses to the White House. Vice President Mike Pence and the four officials later briefed the House of Representatives. That classified meeting took place in a secure auditorium at the Capitol complex. The briefings came as Trump tries to put the best face on his first 100 days in office. He has signed executive orders to roll back Democratic policies but the period has been defined by an absence of any major legislative achievements. A few Democrats dismissed the Senate White House “field trip” as little more than a photo opportunity.  Some Republicans were a little more enthusiastic. “It was an OK briefing,” Senator Bob Corker, the Republican chairman of the Senate Foreign Relations Committee, told reporters as he arrived back at the Senate. “I’m not certain I would have had the briefing today,” he said. Asked if the administration had a firm strategy, Senator John McCain, who chairs the Armed Services Committee, said, “They’re developing one.” This week, Trump has discussed North Korea with U.N. ambassadors, increased the U.S. military presence in the region, and leaned on China to pressure Pyongyang. Tillerson will chair a U.N. Security Council meeting on Friday to discuss tougher sanctions. After their briefing, members of the House expressed confidence in the administration officials who spoke, but some said they had real concerns. Representative Brad Sherman, a senior member of the House Foreign Affairs Committee, said he was not convinced that the administration would do enough to control Pyongyang. “I regard that level of resolve as very modest, weak and maybe even phony. The only way to put enough pressure on North Korea is to get China to do it,” Sherman told reporters. Mac Thornberry, chairman of the House Armed Services Committee, said the administration wants to use “a variety” of tactics to push North Korea to give up its nuclear ambitions and said he agreed that all options must be on the table. “We have to have incredible military presence in the region, including missile defense, especially for this regime,” he said. ",real,576,U.S. lawmakers say high-profile briefings on North Korea failed to provide firm strategy. President Donald Trump welcomed all 100 members of the Senate to a meeting at the White House. Vice President Mike Pence and the four officials later briefed the House of Representatives.
Ethics review sought after Trump adviser touts Ivanka Trump products,"WASHINGTON (Reuters) - (This February 9 story has been refiled to correct paragraph 19 to show HSN Inc has dropped Trump Home products, but still sells Trump presidential memorabilia; it did not sell Ivanka Trump products.) A congressional committee said on Thursday it was seeking a review into whether senior White House adviser Kellyanne Conway had violated ethics rules by using her position to promote product lines of President Donald Trump’s daughter Ivanka, a day after he attacked a retailer for dropping them. Federal ethics rules prohibit executive branch employees from using their positions to endorse products or for the private gain of friends. The law does not apply to the president.    “Go buy Ivanka’s stuff ... I’m going to go get some myself today,” Conway told Fox News in an interview from the White House. “I’m going to give a free commercial here: Go buy it today, everybody.” Republican Jason Chaffetz, chairman of the House of Representatives Oversight committee, said late on Thursday in a statement he had agreed to a request by a member of the panel to ask the Office of Government Ethics (OGE) to review Conway’s comments and recommend disciplinary action against her if warranted. Chaffetz and Elijah Cummings, the top Democrat on the committee, said in their letter to the ethics office: “Conway’s statements appear to violate federal ethics regulations, which prohibit actions that imply a government endorsement of the ‘personal activities’ of another person.”  “In this case, there is an additional challenge, which is that the president, as the ultimate disciplinary authority for White House employees, has an inherent conflict of interest since Conway’s statements relate to his daughter’s private business,” they said. The OGE did not respond to requests for comment.        Asked at a press briefing on Thursday if Conway had crossed an ethical line, White House press secretary Sean Spicer said, “She has been counseled on that subject, and that’s it.” Conway, asked in an interview on Fox News on Thursday evening how she had been counseled, replied: “I’m not going to comment on that.”       She said she was aware of the letter from Chaffetz and Cummings and that it was being reviewed internally. “I’m just really happy that I spent an awful lot of time with the president of the United States this afternoon and that he supports me 100 percent,” she added. The non-profit Citizens for Responsibility and Ethics in Washington and Public Citizen have both filed complaints with the OGE and the White House Counsel’s Office. “It’s a violation of the rule,” Norman Eisen, who served as an ethics adviser to Democratic President Barack Obama, told MSNBC. “It’s a serious matter.” On Wednesday, President Trump attacked department store chain Nordstrom Inc for dropping his daughter’s products, drawing intense criticism for using a White House twitter platform to intervene in a commercial matter involving his family’s business ties.  Nordstrom said it dropped the brand for its poor performance. Online sales of Ivanka Trump branded products fell 26 percent in January 2017 compared with the same period a year earlier, according to retail analytics firm Slice Intelligence which shared its findings with Reuters. The company analyzed data from email receipts of over 4 million U.S. online shoppers. The data also showed sales of the Ivanka Trump brand declined in the second half of 2016 at all online retailers including Amazon.com Inc, which sells most of the brand’s merchandise. In-store sales of the Ivanka Trump brand was not available.  Ivanka Trump had said she would step away from her company when her father took office in the White House.  Retailers that have dropped Ivanka Trump products include Neiman Marcus [NMRCUS.UL]. HSN Inc has stopped selling Trump Home products, but still sells Trump presidential memorabilia. An ongoing campaign called #GrabYourWallet encourages shoppers to boycott products with ties to President Trump and his family. Supporters have launched an alternative social media campaign called #BuyIvanka. President Trump has pledged to ensure that products sold in America are actually manufactured on U.S. soil, but a New York Times report in December found that many of Ivanka Trump branded products were made in China, Indonesia and Vietnam. Ivanka Trump’s company declined to comment where her goods were manufactured. ",real,931,White House adviser Kellyanne Conway used her position to promote Ivanka Trump products. Federal ethics rules prohibit executive branch employees from using their positions to endorse products or for the private gain of friends. President Trump attacked department store chain Nordstrom for dropping his daughter’s products.
Kremlin: no firm date yet for proposed congress of Syria's peoples,"MOSCOW (Reuters) - No firm date has been set yet for a Congress of Syria s peoples proposed by Russia, the Kremlin said on Tuesday, stressing that such a forum should be as inclusive as possible.  There is no clarity yet (on the date), no one is setting a task for himself to adjust this event to the New Year holidays or after them,  Kremlin spokesman Dmitry Peskov told a conference call with reporters.  The main thing is to properly prepare and agree the lists (of the participants) - this is precisely the hardest part of it.  ",real,120,No firm date has been set yet for a Congress of Syria s peoples proposed by Russia. Kremlin spokesman Dmitry Peskov: Main thing is to properly prepare and agree the lists.
Obama says history will judge Castro's impact on world,"WASHINGTON (Reuters) - U.S. President Barack Obama in a statement on Saturday offered his condolences to Fidel Castro’s family and added that history would judge Castro’s impact on Cuba and around the world.  “At this time of Fidel Castro’s passing, we extend a hand of friendship to the Cuban people,” Obama said. “History will record and judge the enormous impact of this singular figure on the people and world around him.” Obama added that during his presidency he had worked to “put the past behind us,” while working on a future that was built on those things that were in common. ",real,138,"U.S. President Barack Obama offers condolences to Fidel Castro's family. Obama: ""History will record and judge the enormous impact of this singular figure"" Obama added that during his presidency he had worked to ""put the past behind us"""
Russia's Putin says de facto conditions created for end to Syrian civil war,"ANKARA (Reuters) - Russian President Vladimir Putin said on Thursday that the de facto conditions needed to end Syria s civil had been achieved.  Putin s comments, which followed talks with Turkish President Tayyip Erdogan in Ankara, come as Russia, Turkey and Iran cooperate on maintaining de-escalation zones in Syria.  ",real,66,"Russian President Vladimir Putin said the de facto conditions needed to end Syria's civil war had been achieved. Putin s comments, which followed talks with Turkish President Tayyip Erdogan in Ankara, come as Russia, Turkey and Iran cooperate on maintaining de-escalation zones in Syria."
