title,text,label
White House predicts Republicans will lose new challenge to healthcare law,"WASHINGTON (Reuters) - The White House said on Thursday the U.S. Department of Justice was still deciding whether to appeal a court ruling challenging President Barack Obama’s healthcare law, but a spokesman predicted Republicans ultimately would lose the fight. “This suit represents the first time in our nation’s history that Congress has been permitted to sue the executive branch over a disagreement about how to interpret a statute,” White House spokesman Josh Earnest told a briefing. “It’s unfortunate that Republicans have resorted to a taxpayer-funded lawsuit to re-fight a political fight that they keep losing,” he added. “They’ve been losing this fight for six years and they’ll lose it again.” His comments came shortly after a U.S. judge ruled on Thursday in favor of congressional Republicans who challenged the implementation of the healthcare law, arguing that the administration cannot spend funds Congress did not appropriate. ",real
Brazil seeks to revoke asylum of Italian ex-guerrilla convicted of murder,"BRASILIA (Reuters) - The Brazilian government told the Supreme Court on Monday that President Michel Temer has the authority to revoke the asylum status a former left-wing guerrilla convicted of murder in Italy and extradite him at his country s request. Cesare Battisti committed four murders in the 1970s when he belonged to a guerilla group called Armed Proletarians for Communism, according to the Italian government. He escaped from prison in 1981 and lived in France before fleeing to Brazil to avoid being extradited to Italy. Brazil s Supreme Court authorized Battisti s extradition in 2009, but he was not sent back to Italy because former leftist President Luiz Inacio Lula da Silva granted him refugee status on his last day in office in 2010. In a note to the top court, the government s chief lawyer Grace Mendon a argued that extradition was a political decision that only the president could make.  She reminded the court that it had approved Battisti s extradition in 2009 and asked the justices to reject a habeas corpus writ issued ten days ago by one of its members. Battisti was arrested on Oct. 4 as he tried to cross the border into Bolivia in a taxi, apparently fearing that Brazil s government was about to revoke his asylum status at Italy s request. He was freed two days later. Lula s refusal to extradite Battisti upset relations between Brazil and Italy. Temer, a center-right president who took office when Lula s handpicked successor, Dilma Rousseff, was impeached last year, decided it was time to remove that thorn.  ",real
"U.S. sanctions seven Iranian individuals, two entities","WASHINGTON (Reuters) - The United States on Thursday slapped sanctions on seven Iranian individuals and two entities, alleging involvement in either malicious cyber activities or enabling Tehran s ballistic missile program. The action, announced on the U.S. Treasury Department s website, freezes any assets they may hold in the United States and prohibits U.S. individuals from doing business with them. (Corrects first paragraph to say ballistic missile program, not nuclear program.) ",real
Trump transition clears first paperwork hurdle: White House,"WASHINGTON (Reuters) - The White House said it received a signed memorandum of understanding from Vice President-elect Mike Pence on Tuesday evening, an initial step in being able to provide more detailed briefing materials to the incoming administration. “The next step is for the President-elect’s transition team to provide us with the names of the individuals they have authorized to represent their transition effort across the government,” said Brandi Hoffine a White House spokeswoman. ",real
Two ex-Trump aides head to U.S. court on charges in Russia probe,"WASHINGTON (Reuters) - Paul Manafort, who served briefly as Donald Trump’s election campaign manager, and business associate Rick Gates are expected to make their first appearances on Thursday before the U.S. judge overseeing a criminal case brought by a special counsel investigating campaign ties to Russia. Manafort, 68, and Gates, 45, who also worked on the Republican’s campaign, pleaded not guilty before a magistrate judge on Monday to a 12-count indictment, ranging from conspiracy to launder money, conspiracy against the United States and failing to register as foreign agents of Ukraine’s former pro-Russian government. Also on Thursday, former Trump campaign foreign policy adviser Carter Page is scheduled to testify to the U.S. House of Representatives Intelligence Committee behind closed doors about his dealings with Russians. Page has repeatedly denied serving as an intermediary between Trump’s campaign and Russia, which had been under U.S. economic sanctions for several years at the time of last year’s election campaign. Monday’s charges were an opening salvo by Special Counsel Robert Mueller, whose investigators are probing allegations by U.S. intelligence agencies that Russia interfered in the election to undermine Democratic candidate Hillary Clinton to help Trump. The inquiry also will determine whether or not there was any coordination between Russians and associates of the Trump campaign. The Kremlin has repeatedly denied meddling and Trump has denied potential collusion between his associates and Russia, calling the investigations a witch hunt. George Papadopoulos, another former member of the Trump campaign’s small foreign policy team, pleaded guilty to lying to the FBI and will not face trial. A lawyer for Papadopoulos declined comment. Thursday’s hearing will be the first in the courtroom of U.S. District Court Judge Amy Berman Jackson, who was appointed by former president Barack Obama and has handled a series of high-profile cases over the past few years. The 2 p.m. (1800 GMT) hearing is expected to focus on setting bail conditions. Manafort and Gates are under house arrest, released on unsecured bonds of $10 million and $5 million, respectively. Manafort, a longtime lobbyist, political consultant and lawyer, and Gates should be given stiff bail terms because of their “history of deceptive and misleading conduct”, their “significant financial resources” and the “potentially significant sentences” they face, prosecutors said in a filing Tuesday in U.S. District Court for the District of Columbia. A conviction on conspiracy to launder money alone could carry a sentence of up to 20 years in prison.  Prosecutors also said there was a risk of flight. Manafort holds three U.S. passports and frequently travels abroad. Asked about the information in the filing, Manafort spokesman Jason Maloni said on Wednesday his client “looks forward to having these allegations tried before a judge and jury.” Kevin Downing, Manafort’s lawyer, did not respond to a request for comment ahead of the hearing. It is not clear whether Gates, who was represented by a court-appointed lawyer on Monday, has retained counsel. The charges did not state any direct connections to the Trump campaign or allegations of collusion. Downing said Manafort’s work for the Ukrainians ended in 2014, two years before he joined the Trump campaign in March 2016. Manafort served as campaign manager from June to August. In Tuesday’s court filing, prosecutors said Manafort and Gates had connections to Ukrainian and Russian oligarchs.  Downing said earlier this week that there was no evidence the Trump campaign colluded with the Russian government.  ",real
French minister believes banks had 'good reasons' to close National Front accounts,"PARIS (Reuters) - French Finance Minister Bruno Le Maire said on Saturday he believed the banks that closed the accounts of far-right National Front leader Marine Le Pen and her party had good reasons to do so. But Le Maire also told France Inter radio that he had asked the central Bank of France to look into whether the law had been complied with and that its governor would release his conclusions on Monday. Le Pen earlier this week accused two banks   Societe Generale and HSBC   of launching a  banking fatwa  to silence her National Front party by closing bank accounts belonging to her and her party. The banks said they had acted within regulatory requirements but declined to offer fuller explanations.  If Societe Generale closes the accounts of the National Front, and also I point out that another bank closed the personal account of Marine Le Pen, it s because it had good reasons to do so. I trust French banking institutions,  Le Maire said.  My duty as economy and finance Minister is to verify the law has been complied with. So I asked the Bank of France.... I am convinced that the law has been complied with and that these banks had good reasons to take these decisions.  Le Pen was defeated in this year s presidential election and her party fared poorly in parliamentary elections. She has accused French banks of being politically biased for not lending to her campaigns. ",real
U.S. budget deficit to reach $600 billion in 2016: White House,"WASHINGTON (Reuters) - The U.S. budget deficit is projected to rise to $600 billion in 2016, $16 billion less than previously expected, the White House Office of Management and Budget said on Friday. In a mid-session review, the administration said the 2016 deficit is now projected to be 3.3 percent of Gross Domestic Product (GDP). ",real
U.S. lawmakers deadlock on Zika virus funds,"WASHINGTON (Reuters) - U.S. lawmakers deadlocked over funding to fight the Zika virus on Tuesday, as Senate Democrats blocked a Republican proposal they said fell short of the challenge posed by the mosquito-borne virus and hurt other health priorities. Amid political recriminations by both parties, the Republican plan to provide $1.1 billion in funding to combat Zika, which had already passed the House of Representatives, failed to get the 60 votes needed in the Senate to clear a procedural hurdle. The vote was 52 in favor and 48 against on a mostly party-line vote.  It was unclear when Congress would revisit the issue. Democrats urged bipartisan talks, and Senate Majority Leader Mitch McConnell, a Republican, said lawmakers would address the matter again sometime after the July 4 national holiday next week. Both sides warned the other that there could be a political price to pay in an election year for stalling on Zika funding, with the summer mosquito season under way and with it the threat of the virus spreading. “Here we are, in an utterly absurd position, playing political games as this public health crisis mounts here in our country,” McConnell said. The Zika virus, which has swept through the Americas and Caribbean since last fall, has been linked to thousands of cases of microcephaly, a rare birth defect, in Brazil, as well as to neurological disorders. It has been declared a global health emergency by the World Health Organization. There have not yet been any cases reported of local transmission of the Zika virus in the continental United States, but there have been 820 cases that were acquired from travel to areas with active Zika outbreaks, or through sexual transmission. There have been more than 1,800 cases of Zika infection reported in Puerto Rico, a U.S. territory in the Caribbean. Health experts expect local transmission to occur in the continental United States with warmer weather. Democrats have been urging Republicans for months to agree to Zika funding. The Republican plan would have funded mosquito control efforts by the U.S. Centers for Disease Control, as well as vaccine research by the National Institutes of Health, and money for community health centers in areas that are experiencing the highest rates of Zika transmission. But Democrats complained that Republicans locked them out of drafting the $1.1 billion funding plan, which would have made $750 million in budget cuts elsewhere. The Republican plan, rushed through the House last week, would have taken money from battling the Ebola virus as well as from funds set aside for implementing the Obamacare health insurance program in U.S. territories. The Senate last month agreed to a bipartisan bill allocating the same amount - $1.1 billion - to fight Zika, but without cutting any other programs. Democrats were especially angry that the Republican proposal that failed on Tuesday would not allow funding to go to private entities such as the women’s healthcare provider Planned Parenthood, although the Zika virus can be sexually transmitted. “I don’t know what universe (McConnell) is living in. What does he think, we’re all stupid, the American people are dumb? They’re not. They understand what’s going here,” Senate Democratic Leader Harry Reid declared after the vote. President Barack Obama, a Democrat, had vowed to veto the plan, which falls short of his $1.9 billion request, if it ever arrived on his desk. Republicans charged that the Democrats were blocking the measure mainly because it included no funding for Planned Parenthood, a non-profit group that Democrats and Republicans have been skirmishing over for years. It provides health exams, screening and contraception services to women. Republicans have previously sought to cut off all federal funding to the group, which also provides abortions. Planned Parenthood says abortions make up just three percent of its work. Republican Senator John Thune, referring to Planned Parenthood, charged on Monday that Democrats were more interested in pleasing a what he called a special interest group than in acting on Zika. U.S. health officials have concluded that Zika infections in pregnant women can cause microcephaly, a birth defect marked by small head size that can lead to severe developmental problems in babies. The WHO has said there is strong scientific consensus that Zika can also cause Guillain-Barre, a rare neurological syndrome that causes temporary paralysis in adults.  ",real
Highlights: The Trump presidency on March 21 at 6:14 p.m. EDT,"(Reuters) - Highlights of the day for U.S. President Donald Trump’s administration on Tuesday: Trump goes to Capitol Hill to warn Republican lawmakers that voters could punish them if they do not approve the plan he favors to dismantle Obamacare, as pressure grows on the businessman-turned-politician to win the first major legislative battle of his presidency. Some conservatives in Washington are angry about a tweak in the Obamacare rollback bill by Republican leaders to delete a provision meant to crack down on illegal immigrants getting federal healthcare insurance coverage. Neil Gorsuch, Trump’s Supreme Court pick, pledges independence from Trump and says no one, including the president, is above the law amid concerns by Democrats that he would be beholden to the man who selected him. Secretary of State Rex Tillerson proposes new dates for a NATO meeting, the State Department says, after he initially decided to skip the talks and rebuffed the alliance’s efforts to reschedule them. Tillerson has written to Senate leaders urging the ratification of Montenegro as NATO’s newest member, saying it is “strongly in the interests of the United States.” The Trump administration is reviewing whether it will reaffirm the goal of a world without nuclear weapons, a White House aide says, referring to an aim embraced by previous presidents and required by a key arms control treaty. The Trump administration is considering sweeping sanctions aimed at cutting North Korea off from the global financial system as part of a review of measures to counter Pyongyang’s nuclear and missile threat, a U.S. official says. A North Korean diplomat says his country has nothing to fear from any U.S. move to broaden sanctions aimed at cutting it off from the global financial system and will pursue “acceleration” of its nuclear and missile programs. The Trump administration confirms it is imposing restrictions on electronic devices carried by travelers coming to the United States from 10 airports, mainly in the Middle East and North Africa, in response to unspecified terrorism threats. Italian Prime Minister Paolo Gentiloni wants to send a strong message in favor of free trade when he welcomes Trump and other world leaders in Italy in May for a G7 meeting. Canada’s government, under pressure from domestic steel firms, is expressing concern to U.S. officials about a proposed “Buy America” policy that could cause heavy Canadian job losses, sources say. ",real
"Ted Cruz jeered for refusing to back Trump, exposing Republican rift","CLEVELAND (Reuters) - U.S. Senator Ted Cruz refused to endorse Republican presidential nominee Donald Trump at the party’s convention on Wednesday, drawing angry jeers from Trump supporters and shattering the facade of party unity that has been carefully built up in Cleveland this week. Anti-Trump Republican delegate Ken Cuccinelli told Reuters he escorted Cruz’s wife, Heidi, off the floor of the Republican National Convention out of concern for her safety following her husband’s speech. For the third day in a row, what was supposed to be a carefully scripted show of unity was thrown into turmoil by unexpected events that have raised questions about whether the party can unite around Trump to defeat the presumptive Democratic nominee, Hillary Clinton, in the Nov. 8 election.  Cruz, who came in a distant second to Trump in the race for the Republican nomination, stopped short of endorsing Trump after a bitter and personal campaign and mentioned him only once, drawing boos and repeated chants of “We want Trump.” Cuccinelli, a former Virginia attorney general, said: “When the speech ended, there was an ugly crowd behind us.” A witness said one person shouted: “Goldman Sachs” at Heidi Cruz in reference to her employment at the investment bank. Cruz began his speech saying: “I want to congratulate Donald Trump on winning the nomination last night.”  Later in the speech, he urged: “Please, don’t stay home in November. Stand, and speak, and vote your conscience, vote for candidates up and down the ticket who you trust to defend our freedom and to be faithful to the Constitution.” Some critics saw the appeal for people to vote their conscience as a vote of no-confidence in Trump. Republican strategist Eric Fehrnstrom, who is not affiliated with any campaign, tweeted: “‘Vote your conscience’ was the rallying cry of the Never Trump movement. For Cruz to bring that message into #RNC hall was a colossal error.” “It’s taken me about 30 minutes to calm down and stop shaking with anger,” said Erik Layton, an alternate delegate from California who had shouted: “Go home” at Cruz after his speech. “I just don’t know why Cruz did this. It baffles my mind.” Trump, 70, a businessman and former reality TV star who has never been elected to public office, made his entrance to the convention hall near the end of Cruz’s speech, applauding Cruz’s remarks but, by his appearance, drawing attention away from his former rival. In a tweet after the convention adjourned for the night, Trump wrote that Cruz broke a promise they both had made to endorse the party’s White House choice. “Wow, Ted Cruz got booed off the stage, didn’t honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!” Trump wrote. During the campaign for the party’s nomination, Trump insulted Cruz’s wife’s looks and suggested the Texan’s father was with John F. Kennedy’s assassin just before the president was shot in Dallas in 1963.  Cruz, 45, who as a Tea Party conservative in the U.S. Senate angered many mainstream Republicans in Congress and spearheaded tactics that led to a government shutdown over the federal budget, called Trump a “serial philanderer” and a “narcissist” during the campaign. A Cruz adviser who asked to remain anonymous said Cruz anticipated a backlash from the crowd if he did not endorse Trump. “We knew people were going to be mad if he didn’t say the words, but he congratulated him and called for unity behind common values. He expected people to not be thrilled about this,” the adviser said.  Trump won the party’s nomination on Tuesday with 1,725 delegates, followed by Cruz with 475 delegates. Several delegates were outraged by the reaction to Cruz’s speech, saying it could undermine Trump’s support among Republicans who had supported the senator from Texas. “I thought it was shameful,” said Manette Merrill, a Cruz delegate from Washington state, adding she was now confident she would not vote for Trump in November. “They talk about unity ... and then they act like that. That is not going to get us to unify,” she said. The drama did not prevent Trump’s vice presidential running mate, Indiana Governor Mike Pence, from receiving a raucous welcome inside the convention hall to end the day’s events. Accepting the convention’s nomination, Pence spoke of Trump as a friend of the working class who has persevered in the business world. “He’s a doer in a game usually reserved for talkers,” Pence said. Trump briefly joined Pence on the stage, shook his hand, patted him on the back, gave a thumbs-up and, in a signal to the crowd, pointed at Pence. But the Cruz speech, the latest in a series of disruptions, overshadowed any show of solidarity. Cruz swiftly became one of the top trending topics on Twitter and Facebook immediately following his speech, with about 157 tweets mentioning his official Twitter handle @tedcruz posted every minute. The overall immediate sentiment was slightly more positive than negative, according to social media analytics firm Zoomph. The most mentioned moment on Twitter on Wednesday was the crowd’s reaction to Trump’s arrival at the conclusion of Cruz’s speech. Cruz was also the most mentioned speaker of the night, followed by Pence. Cruz was the most searched speaker on Google. In a speech minutes after Cruz finished, former U.S. House of Representatives Speaker Newt Gingrich veered from his prepared text to defend Cruz. “I think you misunderstood one paragraph that Ted Cruz, who is a superb orator, said. And I just want to point it out to you. Ted Cruz said you can vote your conscience for anyone who will uphold the Constitution. In this election, there is only one candidate who will uphold the Constitution,” Gingrich said. “To paraphrase Ted Cruz, if you want to protect the Constitution of the United States, the only possible candidate this fall is the Trump-Pence Republican ticket,” Gingrich said. The convention, due to end on Thursday with Trump’s speech accepting the party’s nomination, has been marked by turmoil from Day One. On Monday, chaos erupted when Trump opponents inside his party stormed out of the room and others chanted to vent frustration over a failed attempt to force a vote in opposition to Trump. On Tuesday, similarities between some phrases in a speech by Trump’s wife, Melania, and a 2008 speech by first lady Michelle Obama triggered accusations of plagiarism, putting the Trump campaign on the defensive. A staff writer for the Trump Organization on Wednesday took responsibility for the “chaos” over the speech. Eminent Republicans such as the party’s previous two presidential nominees, Mitt Romney and Senator John McCain, and members of the Bush family that gave the party its last two presidents have stayed away from Cleveland in a show of displeasure at Trump and his rhetoric against illegal immigration and free trade. Opponents brand Trump a bigot with his calls to temporarily ban the entry of Muslims and to build a border wall with Mexico to keep out illegal immigrants. Underscoring the problems Trump has faced with U.S. allies abroad, German Foreign Minister Frank-Walter Steinmeier told Reuters on Wednesday that Trump threatened U.S. and world security with his “politics of fear and isolation.” ",real
Syria producing more energy after army recaptures gas fields - ministry,"DAMASCUS (Reuters) - Syria s government has produced much more power in recent months as the army recaptured natural gas fields from militants, the electricity ministry said on Tuesday.  Bassam Darwish, head of the electricity ministry s planning unit, told Reuters that the amount of gas the petroleum ministry provided to fuel power plants has nearly doubled since last winter.   There had been a very big problem with securing fuel and we went through a difficult winter... We have seen an improvement,  Darwish said.  After the liberation of any area, the workers of the energy sector directly go in and repair facilities.  With the help of Russian air power and Iran-backed militias, the army has driven rebels from Syria s main urban centers in western Syria and marched eastwards against Islamic State. Syrian troops with their allies pushed into the oil-rich province of Deir al-Zor last month, after steady advances against Islamic State insurgents across the central and eastern desert. Several gas fields have fallen back under government control since last year.  Electricity supply has been highly restricted and irregular across various parts of the country during the six-year war. Improving it would help Syrian President Bashar al-Assad restore economic growth in territory the government controls.  Since early in Syria s multi-sided conflict, Damascus and the electricity ministry have worked with friendly states to help keep the power system running, Darwish said.  Contracts were signed with Russia, with China, with Iran... that enabled us to continue working in the past,  he said. Earlier this month, Iran signed deals with Damascus to repair and build power plants, a potentially lucrative move for Tehran that points to its deepening economic role. During the visit by Syria s electricity minister to Tehran, the two sides signed a memorandum of understanding that includes restoring a main control centre for the Syrian power grid. The deals also involve a contract to supply power to Aleppo city.  Darwish said the meeting led to  signing very important contracts  with Iranian energy company MAPNA, with strong support from the Islamic Republic.  Under the deals, Iran will make payment easy for the Syrian government, whose economy has been battered by war and Western sanctions, he said.   The contracts...are based on payment facilities from the Iranian side,  he added.  We expect very big contracts to come out of the MoU that was signed... very large numbers, always with preferential terms for the Syrian side.  Shunned by Western powers, Damascus has been looking to friendly states to play a major role in rebuilding the country.  Iran will build an oil refinery in Syria after the war ends, the head of downstream technologies at Iran s Research Institute of the Petroleum Industry was quoted as saying on Tuesday.   In January, Iran s government and entities close to its elite Revolutionary Guards signed major telecommunications and mining deals with Damascus. Since at least 2012, Iran has provided critical military support to the Damascus government, helping it regain swathes of the country. Iran experts say Tehran is now looking to reap a financial dividend. Before the war in Syria,  power cuts and blackouts were almost non-existent,  Darwish said. The government produced less than 20 billion kilowatt hour last year, down from 50 billion in 2011, he said.   It was constantly declining because of the lack of fuel,  in addition to destruction in the electric system and energy sector, including power plants and oil wells, he said. Darwish estimated that direct damages in the power sector throughout the war amounted to between $4 and 5 billion. Indirect losses resulting from the lack of electricity to various sectors, residential zones, and institutions, had reached nearly $60 billion, he said.  This shows us...the scale of the efforts that will have to be very big to restore the electric system,  which will also require very large investments, he said.   This issue is related to the availability of funding, which is currently the main obstacle,  he said. The government was doing all it could,  but the size of the damages is big.  ",real
"Factbox: Trump on Twitter (Sept 18) - U.S. Air Force, CIA","The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy.  @realDonaldTrump : - Happy 70th Birthday @USAirForce!  [0914 EDT] - Happy 70th Birthday @CIA!  [0916 EDT] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR) ",real
U.S. lawmakers say Trump administration still lacks clear North Korea plan,"WASHINGTON (Reuters) - U.S. lawmakers said high-profile briefings by the Trump administration on North Korea on Wednesday failed to provide the firm strategy they had hoped for dealing with what they described as a major national security threat. As a standoff escalated over the reclusive Asian nation’s development of nuclear weapons and long-range ballistic missiles, President Donald Trump welcomed all 100 members of the Senate to a highly unusual meeting at the White House complex, with Secretary of State Rex Tillerson, Secretary of Defense Jim Mattis, Director of National Intelligence Dan Coats and Marine General Joseph Dunford, chairman of the Joint Chiefs of Staff. While administration officials often travel to the Capitol to brief lawmakers on national security issues, this time the entire Senate hopped on buses to the White House. Vice President Mike Pence and the four officials later briefed the House of Representatives. That classified meeting took place in a secure auditorium at the Capitol complex. The briefings came as Trump tries to put the best face on his first 100 days in office. He has signed executive orders to roll back Democratic policies but the period has been defined by an absence of any major legislative achievements. A few Democrats dismissed the Senate White House “field trip” as little more than a photo opportunity.  Some Republicans were a little more enthusiastic. “It was an OK briefing,” Senator Bob Corker, the Republican chairman of the Senate Foreign Relations Committee, told reporters as he arrived back at the Senate. “I’m not certain I would have had the briefing today,” he said. Asked if the administration had a firm strategy, Senator John McCain, who chairs the Armed Services Committee, said, “They’re developing one.” This week, Trump has discussed North Korea with U.N. ambassadors, increased the U.S. military presence in the region, and leaned on China to pressure Pyongyang. Tillerson will chair a U.N. Security Council meeting on Friday to discuss tougher sanctions. After their briefing, members of the House expressed confidence in the administration officials who spoke, but some said they had real concerns. Representative Brad Sherman, a senior member of the House Foreign Affairs Committee, said he was not convinced that the administration would do enough to control Pyongyang. “I regard that level of resolve as very modest, weak and maybe even phony. The only way to put enough pressure on North Korea is to get China to do it,” Sherman told reporters. Mac Thornberry, chairman of the House Armed Services Committee, said the administration wants to use “a variety” of tactics to push North Korea to give up its nuclear ambitions and said he agreed that all options must be on the table. “We have to have incredible military presence in the region, including missile defense, especially for this regime,” he said. ",real
Ethics review sought after Trump adviser touts Ivanka Trump products,"WASHINGTON (Reuters) - (This February 9 story has been refiled to correct paragraph 19 to show HSN Inc has dropped Trump Home products, but still sells Trump presidential memorabilia; it did not sell Ivanka Trump products.) A congressional committee said on Thursday it was seeking a review into whether senior White House adviser Kellyanne Conway had violated ethics rules by using her position to promote product lines of President Donald Trump’s daughter Ivanka, a day after he attacked a retailer for dropping them. Federal ethics rules prohibit executive branch employees from using their positions to endorse products or for the private gain of friends. The law does not apply to the president.    “Go buy Ivanka’s stuff ... I’m going to go get some myself today,” Conway told Fox News in an interview from the White House. “I’m going to give a free commercial here: Go buy it today, everybody.” Republican Jason Chaffetz, chairman of the House of Representatives Oversight committee, said late on Thursday in a statement he had agreed to a request by a member of the panel to ask the Office of Government Ethics (OGE) to review Conway’s comments and recommend disciplinary action against her if warranted. Chaffetz and Elijah Cummings, the top Democrat on the committee, said in their letter to the ethics office: “Conway’s statements appear to violate federal ethics regulations, which prohibit actions that imply a government endorsement of the ‘personal activities’ of another person.”  “In this case, there is an additional challenge, which is that the president, as the ultimate disciplinary authority for White House employees, has an inherent conflict of interest since Conway’s statements relate to his daughter’s private business,” they said. The OGE did not respond to requests for comment.        Asked at a press briefing on Thursday if Conway had crossed an ethical line, White House press secretary Sean Spicer said, “She has been counseled on that subject, and that’s it.” Conway, asked in an interview on Fox News on Thursday evening how she had been counseled, replied: “I’m not going to comment on that.”       She said she was aware of the letter from Chaffetz and Cummings and that it was being reviewed internally. “I’m just really happy that I spent an awful lot of time with the president of the United States this afternoon and that he supports me 100 percent,” she added. The non-profit Citizens for Responsibility and Ethics in Washington and Public Citizen have both filed complaints with the OGE and the White House Counsel’s Office. “It’s a violation of the rule,” Norman Eisen, who served as an ethics adviser to Democratic President Barack Obama, told MSNBC. “It’s a serious matter.” On Wednesday, President Trump attacked department store chain Nordstrom Inc for dropping his daughter’s products, drawing intense criticism for using a White House twitter platform to intervene in a commercial matter involving his family’s business ties.  Nordstrom said it dropped the brand for its poor performance. Online sales of Ivanka Trump branded products fell 26 percent in January 2017 compared with the same period a year earlier, according to retail analytics firm Slice Intelligence which shared its findings with Reuters. The company analyzed data from email receipts of over 4 million U.S. online shoppers. The data also showed sales of the Ivanka Trump brand declined in the second half of 2016 at all online retailers including Amazon.com Inc, which sells most of the brand’s merchandise. In-store sales of the Ivanka Trump brand was not available.  Ivanka Trump had said she would step away from her company when her father took office in the White House.  Retailers that have dropped Ivanka Trump products include Neiman Marcus [NMRCUS.UL]. HSN Inc has stopped selling Trump Home products, but still sells Trump presidential memorabilia. An ongoing campaign called #GrabYourWallet encourages shoppers to boycott products with ties to President Trump and his family. Supporters have launched an alternative social media campaign called #BuyIvanka. President Trump has pledged to ensure that products sold in America are actually manufactured on U.S. soil, but a New York Times report in December found that many of Ivanka Trump branded products were made in China, Indonesia and Vietnam. Ivanka Trump’s company declined to comment where her goods were manufactured. ",real
